,plot_id,Station_id,Treatment_2,sp_id,Elevation,log_init_height,log_LA,log_SMF,log_SRL,log_RGR_plus_1,log_ConNeigh,log_HetNeigh,Treatment_factor
1226,55,30,0,12,400,1.187124362,1.228285385,-1.615191636,-0.274152591,-0.198141724,1.408165231,-0.390374987,Control
1227,55,30,0,12,400,2.742302152,1.533301382,0.850105625,-0.605247369,-0.45821886,1.408165231,-0.390374987,Control
1228,55,30,0,12,400,-1.167057733,-1.600974856,-1.814902638,2.12786569,-0.920115917,1.408165231,-0.390374987,Control
1229,55,30,0,12,400,-0.104167054,-0.318962142,0.189542467,-0.288673108,-0.463855069,1.408165231,-0.390374987,Control
1230,55,30,0,19,400,0.730475998,0.433198378,-0.152939423,-0.097980344,-0.788315447,-0.761289746,0.557044068,Control
1231,55,30,0,22,400,-1.277759984,-1.081690591,-0.45590815,1.533165403,0.25749508,-0.606328677,0.489371278,Control
1232,55,30,0,22,400,-0.996025803,-1.151286508,-1.063600953,1.746360386,1.152940886,-0.606328677,0.489371278,Control
1233,55,30,0,23,400,0.623993319,-1.180805504,0.586661442,0.450180004,-0.872123118,0.013515603,0.21868012,Control
1234,55,30,0,23,400,0.295265612,-0.189124741,-4.872233511,-0.331280151,-0.38659659,0.013515603,0.21868012,Control
1235,55,30,0,23,400,0.069704724,-1.210617835,0.165935583,0.410048715,-0.903663539,0.013515603,0.21868012,Control
1236,55,30,0,23,400,0.610244624,-0.798046079,-0.079895745,0.060339243,-0.71720815,0.013515603,0.21868012,Control
1237,55,30,0,23,400,1.093698338,-1.075461077,0.547668273,-0.431706679,-1.081707395,0.013515603,0.21868012,Control
1238,55,30,0,23,400,-0.963626035,-0.78160484,-0.355356345,1.022541673,-0.060821953,0.013515603,0.21868012,Control
1239,55,30,0,41,400,1.061485321,0.932910202,0.088744478,-0.726241492,-0.241558889,-0.296406537,0.354025699,Control
1240,55,30,0,41,400,-0.996025803,0.126448186,-0.797043255,-0.551798389,-1.07679455,-0.296406537,0.354025699,Control
1241,55,30,0,41,400,-0.364535128,-0.264915533,-0.513440821,-0.49062526,-1.055665616,-0.296406537,0.354025699,Control
1242,55,30,0,41,400,-1.655826543,-0.21822185,-1.341531795,-0.162295562,-0.425260662,-0.296406537,0.354025699,Control
1243,55,30,0,50,400,-0.145112432,-0.287087293,0.140010611,-0.446436746,0.499132553,-0.761289746,0.557044068,Control
1244,55,30,0,62,400,0.390821928,0.364203875,-0.338379013,0.752151809,-0.27604335,-0.761289746,0.557044068,Control
1245,55,30,0,64,400,-0.484766502,-1.232141835,-0.219140641,-0.544266123,-0.523794779,-0.761289746,0.557044068,Control
1246,56,31,0,18,400,-0.996025803,1.128605997,1.000715033,0.59257625,1.716001208,0.323437742,-1.067102883,Control
1247,56,31,0,18,400,-1.395458469,0.645615245,0.700682362,-0.127034525,1.949992128,0.323437742,-1.067102883,Control
1248,56,31,0,18,400,-0.341392722,-0.061200718,0.676836631,0.23129481,0.686975365,0.323437742,-1.067102883,Control
1249,56,31,0,18,400,-1.609825694,-1.384597865,-0.567625373,0.162576374,0.071387478,0.323437742,-1.067102883,Control
1250,56,31,0,18,400,0.262292367,0.916837376,0.163512863,0.657050286,0.422498995,0.323437742,-1.067102883,Control
1251,56,31,0,18,400,-0.318534279,1.355960346,0.516122075,-0.346486587,1.372444769,0.323437742,-1.067102883,Control
1252,56,31,0,18,400,-1.062566438,0.584340115,0.259134884,0.190216691,0.95247575,0.323437742,-1.067102883,Control
1253,56,31,0,18,400,-0.251595112,-0.047625927,-0.235582267,0.86608834,0.502782707,0.323437742,-1.067102883,Control
1254,56,31,0,30,400,-1.655826543,0.232786528,0.675862996,-0.19998279,1.219129582,-0.761289746,-0.593393356,Control
1255,56,31,0,40,400,0.867610377,1.179111566,1.510216338,-0.024041987,1.8791878,-0.761289746,-0.525720566,Control
1256,56,31,0,43,400,-1.167057733,1.273178485,-0.336005487,-0.684730208,1.163406429,-0.296406537,-0.796411724,Control
1257,56,31,0,43,400,-1.096749777,1.118945061,0.003831347,-1.613791319,1.425330886,-0.296406537,-0.796411724,Control
1258,56,31,0,43,400,-0.869676394,1.127787237,0.712602937,-0.096707927,1.465166621,-0.296406537,-0.796411724,Control
1259,56,31,0,43,400,-0.229806094,0.072257506,-0.251521376,0.503098214,0.440389368,-0.296406537,-0.796411724,Control
1260,57,32,0,1,400,0.069704724,-1.77681329,0.568641161,-0.556593162,-1.049678722,-0.761289746,-1.067102883,Control
1261,57,32,0,19,400,0.677995352,0.7710797,0.361883315,-0.3018355,0.076266917,-0.761289746,-1.067102883,Control
1262,57,32,0,36,400,1.415525098,-1.019701257,0.836684376,1.033563669,-0.9975948,-0.761289746,-1.067102883,Control
1263,57,32,0,38,400,-0.341392722,0.237748988,-2.46967339,-0.752400897,-0.315013601,-0.606328677,-1.134775672,Control
1264,57,32,0,38,400,0.831199972,1.339375315,-1.252587682,-0.632962512,-1.044935678,-0.606328677,-1.134775672,Control
1265,57,32,0,43,400,-1.167057733,-0.051585051,-0.054434335,1.850858326,0.396469065,-0.606328677,-1.134775672,Control
1266,57,32,0,43,400,-0.722912368,-0.118927968,-0.726112823,1.429793705,1.751160477,-0.606328677,-1.134775672,Control
1267,58,33,0,43,400,-0.411700678,1.573633371,0.115586691,0.302035598,2.14596711,-0.761289746,-1.47313962,Control
1268,59,34,0,41,400,-1.609825694,-0.792085736,-2.595700294,-0.22532071,0.007989539,-0.761289746,-0.931757304,Control
1269,59,34,0,43,400,-0.435738943,-0.465618582,0.888567287,1.236502667,0.761155153,-0.451367607,-1.067102883,Control
1270,59,34,0,43,400,-0.839384024,2.144018676,1.240797713,0.508366918,2.517072332,-0.451367607,-1.067102883,Control
1271,59,34,0,43,400,-0.53511929,-0.951089912,-0.446723132,0.351272814,0.065632131,-0.451367607,-1.067102883,Control
1272,59,34,0,62,400,0.032444688,0.681686251,-0.27662193,1.150011135,0.034619126,-0.141445467,-1.202448462,Control
1273,59,34,0,62,400,-0.963626035,0.427348274,-0.544495528,0.14633411,0.359738256,-0.141445467,-1.202448462,Control
1274,59,34,0,62,400,-0.044388458,-0.638231891,-0.422360232,1.644965707,-0.684230889,-0.141445467,-1.202448462,Control
1275,59,34,0,62,400,-0.869676394,-0.922607804,0.0226127,0.160687672,-0.286624395,-0.141445467,-1.202448462,Control
1276,59,34,0,62,400,-0.251595112,-1.00999115,0.179355543,0.154142256,-1.063229577,-0.141445467,-1.202448462,Control
1277,60,35,0,51,400,-0.387968641,1.019902659,-0.019340751,-0.155235062,-0.319904901,-0.761289746,-1.47313962,Control
1278,61,36,0,6,400,-0.484766502,-0.253073436,-0.157080995,0.879041847,0.974848627,-0.761289746,-1.134775672,Control
1279,61,36,0,18,400,-1.609825694,1.59697606,0.425644668,0.518843221,2.861869067,-0.761289746,-1.134775672,Control
1280,61,36,0,19,400,0.743368366,0.6829245,-0.423635316,0.004105233,-0.512915528,-0.761289746,-1.134775672,Control
1281,61,36,0,41,400,-1.167057733,-1.206557981,-0.808854302,-0.226449239,-1.007387676,-0.761289746,-1.134775672,Control
1282,61,36,0,43,400,-0.996025803,1.525131146,0.428986758,0.517336402,1.434419421,-0.761289746,-1.134775672,Control
1283,61,36,0,48,400,-0.931780136,-0.108525065,-1.183102905,-1.06857134,-0.105908696,-0.761289746,-1.134775672,Control
1284,62,37,0,19,400,0.511053303,-0.813055786,0.944419889,-1.56933429,-0.619896475,-0.606328677,-1.405466831,Control
1285,62,37,0,19,400,-0.931780136,-1.311437034,-0.969660219,-0.732130533,0.686993202,-0.606328677,-1.405466831,Control
1286,62,37,0,62,400,-0.024881057,0.162474242,0.498951897,0.311159605,-0.213154516,-0.761289746,-1.337794041,Control
1287,63,38,0,1,400,-1.240123558,-0.479430428,-0.410494717,2.330132401,0.421048412,-0.761289746,-0.119683828,Control
1288,63,38,0,5,400,-0.484766502,0.267973698,-0.492645459,0.167339541,0.604862192,-0.761289746,-0.119683828,Control
1289,63,38,0,6,400,0.704420472,1.856852322,0.90376617,0.526267857,0.961451554,0.168476673,-0.525720566,Control
1290,63,38,0,6,400,-0.044388458,2.079177777,1.081777143,0.565053582,1.677448229,0.168476673,-0.525720566,Control
1291,63,38,0,6,400,-0.341392722,0.564620507,0.849676395,0.845029271,1.399455934,0.168476673,-0.525720566,Control
1292,63,38,0,6,400,0.35951128,1.601116152,1.371507631,1.012795124,1.385992522,0.168476673,-0.525720566,Control
1293,63,38,0,6,400,-0.165927618,-1.688102849,1.617173783,0.394287767,0.736107818,0.168476673,-0.525720566,Control
1294,63,38,0,6,400,0.879590738,1.314857488,1.054669865,0.915751189,0.854397349,0.168476673,-0.525720566,Control
1295,63,38,0,6,400,0.831199972,-0.408298796,1.23641193,1.784219369,0.753997553,0.168476673,-0.525720566,Control
1296,63,38,0,10,400,1.351750762,-0.926469798,0.679036267,-0.024939804,-1.060930726,-0.761289746,-0.119683828,Control
1297,63,38,0,12,400,-0.560815417,0.788899627,-1.803360579,0.670203948,0.102177057,-0.761289746,-0.119683828,Control
1298,63,38,0,23,400,-0.751354748,-1.476507624,0.563833514,2.065253615,-0.396284808,-0.761289746,-0.119683828,Control
1299,63,38,0,28,400,-0.640101414,-1.548368968,0.252271269,1.366737844,0.158186494,-0.761289746,-0.119683828,Control
1300,63,38,0,31,400,0.691254766,0.663833233,-1.025704831,1.526933362,-0.24207122,-0.761289746,-0.119683828,Control
1301,63,38,0,34,400,0.995338501,0.794360184,-0.843529368,0.076792354,-0.52895443,-0.606328677,-0.187356618,Control
1302,63,38,0,34,400,0.831199972,0.357297359,-1.248964878,0.979578406,-0.819824444,-0.606328677,-0.187356618,Control
1303,63,38,0,41,400,-0.124527253,1.608855938,1.176832213,-0.418969592,0.918834217,-0.761289746,-0.119683828,Control
1304,63,38,0,43,400,-0.667298097,1.2093584,1.306856204,3.151289234,1.982041585,-0.761289746,-0.119683828,Control
1305,63,38,0,51,400,-0.751354748,-0.634287318,1.191711702,-1.532551846,0.808713448,-0.606328677,-0.187356618,Control
1306,63,38,0,51,400,-1.096749777,1.043170911,0.395202395,-1.035133665,0.994373565,-0.606328677,-0.187356618,Control
1307,63,38,0,62,400,0.867610377,0.910566037,0.469171064,1.332446287,-0.402725296,-0.761289746,-0.119683828,Control
1308,64,39,0,6,400,1.039696304,1.696550557,1.190264572,1.106901735,1.395138059,-0.606328677,-0.661066145,Control
1309,64,39,0,6,400,0.831199972,0.168367456,0.931844138,0.624492543,0.885696661,-0.606328677,-0.661066145,Control
1310,64,39,0,18,400,-1.436403847,1.049366748,0.663376014,-1.93796206,2.126862375,-0.761289746,-0.593393356,Control
1311,64,39,0,22,400,-1.028999048,-0.804872032,-1.224690675,1.968704617,-0.08704953,-0.606328677,-0.661066145,Control
1312,64,39,0,22,400,-0.104167054,0.005736425,-1.45424341,0.928816805,-0.287413315,-0.606328677,-0.661066145,Control
1313,64,39,0,38,400,2.128609422,2.064072764,-2.815127546,0.193476929,-0.387089956,-0.761289746,-0.593393356,Control
1314,64,39,0,41,400,0.568379048,1.239993475,1.167614681,-0.433331259,-0.069888016,-0.761289746,-0.593393356,Control
1315,64,39,0,50,400,-0.839384024,-0.769773336,-0.514501902,-0.267838382,0.123555524,-0.451367607,-0.728738935,Control
1316,64,39,0,50,400,-0.208268979,-0.826013754,0.729903312,-0.049769145,-0.4612659,-0.451367607,-0.728738935,Control
1317,64,39,0,50,400,-0.411700678,-1.324568176,0.566768777,0.960459916,-0.359191739,-0.451367607,-0.728738935,Control
1318,64,39,0,62,400,1.503003127,0.875288173,0.68217323,-0.049098622,-0.584103641,-0.451367607,-0.728738935,Control
1319,64,39,0,62,400,0.375232383,-0.172313661,-0.292480329,-0.511571871,-0.856273389,-0.451367607,-0.728738935,Control
1320,64,39,0,62,400,0.466870843,0.620342673,-0.336394806,0.781938412,-0.344673005,-0.451367607,-0.728738935,Control
1321,64,39,0,64,400,-0.869676394,1.195382426,1.060669385,0.472658576,1.466410095,-0.761289746,-0.593393356,Control
1322,65,40,0,12,400,-0.751354748,-0.524012921,-0.394513323,-0.045685958,-1.115764215,-0.761289746,-0.458047776,Control
1323,65,40,0,19,400,1.342459273,0.588990733,-0.713284311,-0.117407179,-0.496808267,-0.141445467,-0.728738935,Control
1324,65,40,0,19,400,0.142060993,-0.207190854,-0.268205276,-0.623080813,-0.433951689,-0.141445467,-0.728738935,Control
1325,65,40,0,19,400,0.496441936,-0.302544693,0.654867208,-0.899390402,-0.470025667,-0.141445467,-0.728738935,Control
1326,65,40,0,19,400,0.554212137,0.226531344,-0.16582168,0.163060859,-0.539715853,-0.141445467,-0.728738935,Control
1327,65,40,0,19,400,0.406282097,-0.540866066,0.475954244,-1.476272583,-0.876416226,-0.141445467,-0.728738935,Control
1328,65,40,0,23,400,0.554212137,-1.055439386,0.092327962,0.761538569,-0.783704718,-0.296406537,-0.661066145,Control
1329,65,40,0,23,400,0.466870843,-0.603981811,0.014980123,-1.373831209,-0.703193149,-0.296406537,-0.661066145,Control
1330,65,40,0,23,400,-1.062566438,-1.007175317,-0.103450734,0.327261594,-0.185289448,-0.296406537,-0.661066145,Control
1331,65,40,0,23,400,-0.963626035,-1.875929166,0.495006963,1.2833891,-0.898186579,-0.296406537,-0.661066145,Control
1332,65,40,0,29,400,2.768479722,2.442468012,0.357620322,0.285557436,0.342505142,-0.761289746,-0.458047776,Control
1333,65,40,0,38,400,-0.251595112,1.123246482,-0.864037604,0.049921608,1.093994583,-0.761289746,-0.458047776,Control
1334,65,40,0,43,400,0.228724978,0.687379927,0.685853866,-0.114208736,1.419881597,-0.761289746,-0.458047776,Control
1335,65,40,0,47,400,1.246902958,-0.029198007,0.77397118,-1.877151961,-0.715710896,-0.606328677,-0.525720566,Control
1336,65,40,0,47,400,0.142060993,-1.762498496,0.702125251,-0.86419392,-0.512642677,-0.606328677,-0.525720566,Control
1337,65,40,0,62,400,0.891494546,-0.077318626,0.919987698,-0.86576841,-0.656384856,-0.761289746,-0.458047776,Control
1338,66,41,0,44,400,1.246902958,2.158277897,0.648428948,0.828889915,0.544811443,-0.606328677,-1.337794041,Control
1339,66,41,0,44,400,1.758162258,2.717883248,0.039451107,0.874697685,0.588516686,-0.606328677,-1.337794041,Control
1340,66,41,0,48,400,-1.203232457,-1.129450369,0.298653447,0.019225579,-0.05993383,-0.761289746,-1.270121252,Control
1341,66,41,0,59,400,1.342459273,1.233000926,0.934632659,-1.447490394,-0.342553916,-0.761289746,-1.270121252,Control
1342,67,42,0,6,400,0.390821928,2.442766406,1.079105325,-0.12569216,1.287470959,-0.761289746,-1.270121252,Control
1343,67,42,0,12,400,-1.062566438,-0.973648673,0.750598703,-0.252233372,-0.314524588,-0.761289746,-1.270121252,Control
1344,67,42,0,19,400,0.496441936,-0.058299333,0.784662355,0.000516856,-0.443235975,-0.606328677,-1.337794041,Control
1345,67,42,0,19,400,-0.869676394,0.248745532,-0.290723649,0.629778341,1.581456306,-0.606328677,-1.337794041,Control
1346,68,43,0,6,400,1.342459273,2.896978014,0.899107917,0.092600736,1.307368364,-0.761289746,0.489371278,Control
1347,68,43,0,19,400,0.806524913,0.232984219,0.068645574,1.056301114,-0.70926795,0.013515603,0.15100733,Control
1348,68,43,0,19,400,0.926756288,0.372199655,0.014197401,-0.24545316,-0.628662844,0.013515603,0.15100733,Control
1349,68,43,0,19,400,0.327665381,-0.583373438,0.714317415,0.61216421,-0.673196251,0.013515603,0.15100733,Control
1350,68,43,0,19,400,1.166764162,-0.121400058,0.55127864,0.69095015,-1.192946153,0.013515603,0.15100733,Control
1351,68,43,0,19,400,0.818903296,-0.266488838,0.529913903,-0.191516593,-0.816133557,0.013515603,0.15100733,Control
1352,68,43,0,19,400,-1.564933408,-1.1173584,-0.004984539,-0.085496353,-0.161673339,0.013515603,0.15100733,Control
1353,68,43,0,22,400,-0.839384024,-0.066238957,-1.203411761,0.696787155,1.146806451,0.168476673,0.083334541,Control
1354,68,43,0,22,400,-0.839384024,-0.702147326,-1.096681122,1.157846018,-0.167825087,0.168476673,0.083334541,Control
1355,68,43,0,22,400,-1.203232457,-0.507346301,-1.605960937,1.760867112,-0.040573347,0.168476673,0.083334541,Control
1356,68,43,0,22,400,-1.131572094,-0.438229971,-0.57383596,1.087160755,0.624580027,0.168476673,0.083334541,Control
1357,68,43,0,22,400,-1.478269423,-0.995451482,-0.610905552,0.96954949,0.506958248,0.168476673,0.083334541,Control
1358,68,43,0,22,400,-1.395458469,-0.910014174,-0.694884929,1.891845918,-0.687123983,0.168476673,0.083334541,Control
1359,68,43,0,22,400,-0.560815417,-1.047066539,-0.735143768,1.79458258,-0.846710808,0.168476673,0.083334541,Control
1360,68,43,0,33,400,1.342459273,0.967864498,0.664399262,-0.294235975,-0.337275926,-0.451367607,0.354025699,Control
1361,68,43,0,33,400,0.926756288,0.214192915,0.216788124,-0.17588835,-0.426007469,-0.451367607,0.354025699,Control
1362,68,43,0,33,400,0.539936667,0.238292999,-0.003173568,0.209569614,-0.568201985,-0.451367607,0.354025699,Control
1363,68,43,0,34,400,1.039696304,0.623510427,-0.294892696,0.254698478,-0.598056651,-0.761289746,0.489371278,Control
1364,68,43,0,41,400,0.106234125,-0.17992875,-2.082854064,-0.079587261,-1.716283815,-0.296406537,0.286352909,Control
1365,68,43,0,41,400,-1.564933408,-0.30501452,-1.834068323,0.413972907,-0.640794134,-0.296406537,0.286352909,Control
1366,68,43,0,41,400,-1.062566438,-0.237639163,-1.491920663,0.284446629,-0.139968198,-0.296406537,0.286352909,Control
1367,68,43,0,41,400,-1.355393705,-0.840734298,-1.853862002,0.366736172,-0.750990014,-0.296406537,0.286352909,Control
1368,68,43,0,43,400,0.051167858,2.196325464,1.522405194,0.614088584,1.946036665,-0.761289746,0.489371278,Control
1369,68,43,0,50,400,-0.341392722,-1.173782794,0.311679917,1.128883405,-0.796160213,-0.606328677,0.421698489,Control
1370,68,43,0,50,400,-0.364535128,-1.115209664,0.418084028,0.091300116,-0.162758509,-0.606328677,0.421698489,Control
1371,68,43,0,51,400,-1.062566438,-1.246701775,0.971313596,-2.507759654,0.47083972,-0.451367607,0.354025699,Control
1372,68,43,0,51,400,0.142060993,0.024574136,0.875726815,2.436035243,0.297869811,-0.451367607,0.354025699,Control
1373,68,43,0,51,400,-0.341392722,-2.091987461,1.180895652,-1.12781894,-0.437749266,-0.451367607,0.354025699,Control
1374,68,43,0,62,400,0.677995352,1.151749316,-0.753559713,0.643437878,-0.005922654,-0.606328677,0.421698489,Control
1375,68,43,0,62,400,-0.839384024,-1.140061638,-0.045172153,1.180838535,-0.237295967,-0.606328677,0.421698489,Control
1376,69,44,0,12,400,-0.613296063,1.184553084,-0.52552545,0.028358923,0.549541533,0.013515603,0.083334541,Control
1377,69,44,0,12,400,-0.613296063,0.798855436,-5.783091833,-1.217605066,-0.013998557,0.013515603,0.083334541,Control
1378,69,44,0,12,400,-1.655826543,0.741008201,-1.282365305,0.800114279,0.381415118,0.013515603,0.083334541,Control
1379,69,44,0,12,400,-1.240123558,-0.343208482,-0.356677268,-1.060337201,-0.186257151,0.013515603,0.083334541,Control
1380,69,44,0,12,400,-0.613296063,1.434213945,-0.788553263,0.268115575,0.79946402,0.013515603,0.083334541,Control
1381,69,44,0,12,400,-0.780238113,0.423939263,0.921374268,-0.456313496,0.244825651,0.013515603,0.083334541,Control
1382,69,44,0,19,400,0.806524913,-0.724042797,0.481131327,0.287449951,-0.961766592,-0.606328677,0.354025699,Control
1383,69,44,0,19,400,1.146178983,0.589650656,0.147455926,0.298713554,-0.731543183,-0.606328677,0.354025699,Control
1384,69,44,0,22,400,-1.355393705,-0.607169836,-0.891435838,1.469148497,0.51376833,-0.141445467,0.15100733,Control
1385,69,44,0,22,400,-1.395458469,-0.57554994,-0.456509912,1.412541237,0.324153195,-0.141445467,0.15100733,Control
1386,69,44,0,22,400,-1.609825694,-2.73958069,-1.311624773,3.164049758,-1.008395027,-0.141445467,0.15100733,Control
1387,69,44,0,22,400,-1.564933408,-0.722817391,-0.796269512,1.694927874,0.530329794,-0.141445467,0.15100733,Control
1388,69,44,0,22,400,-1.609825694,-0.721899944,-0.968334246,2.308777144,0.760340241,-0.141445467,0.15100733,Control
1389,69,44,0,28,400,-1.355393705,-1.386752593,-1.050294037,1.472134184,0.097630422,-0.761289746,0.421698489,Control
1390,69,44,0,48,400,0.539936667,1.270159118,0.880101331,-0.02549708,0.353081922,-0.451367607,0.286352909,Control
1391,69,44,0,48,400,1.246902958,1.410604039,1.067460121,2.317114462,-0.48549132,-0.451367607,0.286352909,Control
1392,69,44,0,48,400,-0.640101414,-0.628145359,0.15491578,0.401488906,-0.919248923,-0.451367607,0.286352909,Control
1393,69,44,0,50,400,-1.52109751,-2.068856281,1.331461834,1.375875101,-0.290143766,0.323437742,-0.052011039,Control
1394,69,44,0,50,400,-1.436403847,-1.114941602,-1.570328702,-4.53615649,-0.971977296,0.323437742,-0.052011039,Control
1395,69,44,0,50,400,-0.751354748,-0.192937272,-0.832118398,0.607990495,0.264726855,0.323437742,-0.052011039,Control
1396,69,44,0,50,400,-1.240123558,-0.699988897,0.200487974,0.666047671,0.43951763,0.323437742,-0.052011039,Control
1397,69,44,0,50,400,-1.436403847,-1.253105299,0.655493438,-0.170372875,-0.040451076,0.323437742,-0.052011039,Control
1398,69,44,0,50,400,-1.062566438,-0.132322036,-0.229256281,0.022135994,0.719196473,0.323437742,-0.052011039,Control
1399,69,44,0,50,400,-1.564933408,-0.875768434,-0.740708323,1.099921298,-0.059183041,0.323437742,-0.052011039,Control
1400,69,44,0,50,400,0.069704724,-0.311906499,-0.816592514,0.775770339,-1.538095206,0.323437742,-0.052011039,Control
1401,69,44,0,62,400,-0.613296063,0.384969306,0.693402731,1.912412667,0.05887643,-0.451367607,0.286352909,Control
1402,69,44,0,62,400,-0.839384024,-0.938371492,-0.624994502,-0.53246381,-0.276884928,-0.451367607,0.286352909,Control
1403,69,44,0,62,400,-0.694897709,-0.994827088,-0.111765008,1.457543775,-0.556897214,-0.451367607,0.286352909,Control
1404,69,44,0,64,400,-1.028999048,-0.833781135,-0.863676384,1.263761327,-0.253180837,-0.761289746,0.421698489,Control
1405,70,45,0,18,400,-1.203232457,0.837178871,0.186525945,-0.095593421,2.420772443,-0.761289746,-1.067102883,Control
1406,70,45,0,19,400,0.938363426,0.056066559,0.444626265,0.896875772,-0.661833559,-0.761289746,-1.067102883,Control
1407,70,45,0,23,400,0.806524913,0.219787612,0.093538093,0.832795222,-0.267831319,-0.451367607,-1.202448462,Control
1408,70,45,0,23,400,0.262292367,-0.45628623,0.026727664,0.066281841,-0.800655933,-0.451367607,-1.202448462,Control
1409,70,45,0,23,400,0.343656378,-0.892248149,-0.087409266,1.223850688,-0.788564292,-0.451367607,-1.202448462,Control
1410,70,45,0,50,400,-0.722912368,-0.303588404,-0.325901962,-0.928369509,0.676142703,-0.606328677,-1.134775672,Control
1411,70,45,0,50,400,-0.024881057,-0.487263627,0.289970132,0.479378726,0.00676823,-0.606328677,-1.134775672,Control
1412,71,46,0,12,400,-1.167057733,0.341104537,0.046643889,0.550807106,0.683178514,-0.451367607,0.015661751,Control
1413,71,46,0,12,400,-1.436403847,-1.283573741,-0.083937898,0.956426571,-0.61543535,-0.451367607,0.015661751,Control
1414,71,46,0,12,400,-1.564933408,-0.366465221,-0.671629906,-0.459827011,-0.682434558,-0.451367607,0.015661751,Control
1415,71,46,0,19,400,0.539936667,0.787506868,-0.206145991,0.388110544,-0.215164955,-0.296406537,-0.052011039,Control
1416,71,46,0,19,400,-0.273641993,-0.076580811,0.552366382,-0.687714428,-0.073580077,-0.296406537,-0.052011039,Control
1417,71,46,0,19,400,0.568379048,-0.25515374,0.273261205,0.630477504,-0.895602787,-0.296406537,-0.052011039,Control
1418,71,46,0,19,400,-0.251595112,-0.31284578,0.512456944,-0.711323673,-0.504916813,-0.296406537,-0.052011039,Control
1419,71,46,0,23,400,0.390821928,-0.23452422,-1.340123375,0.670986725,-0.836360729,-0.296406537,-0.052011039,Control
1420,71,46,0,23,400,-0.364535128,0.123920163,-1.004622085,-0.234110813,-0.520249105,-0.296406537,-0.052011039,Control
1421,71,46,0,23,400,-0.869676394,-1.008525301,-0.59832245,0.051496661,-0.518864937,-0.296406537,-0.052011039,Control
1422,71,46,0,23,400,-0.839384024,-0.469497554,0.357406429,-0.767068614,-0.09758635,-0.296406537,-0.052011039,Control
1423,71,46,0,38,400,0.088058959,1.848635391,-0.103552423,-0.650805416,0.825427363,-0.761289746,0.15100733,Control
1424,71,46,0,43,400,-0.839384024,1.739655873,1.360315914,0.459867439,2.23001814,0.168476673,-0.255029407,Control
1425,71,46,0,43,400,-0.484766502,1.789512297,1.385721105,0.36859913,1.949774132,0.168476673,-0.255029407,Control
1426,71,46,0,43,400,-1.167057733,-0.384648778,0.659799632,0.243670056,0.734380148,0.168476673,-0.255029407,Control
1427,71,46,0,43,400,0.159719321,1.779367434,1.438910859,-0.046828349,1.999084407,0.168476673,-0.255029407,Control
1428,71,46,0,43,400,-0.251595112,1.622055276,1.430584227,1.147877695,1.963865392,0.168476673,-0.255029407,Control
1429,71,46,0,43,400,-0.963626035,1.688967855,1.315115351,0.630655849,2.008234567,0.168476673,-0.255029407,Control
1430,71,46,0,43,400,-0.53511929,-0.002309337,0.61588709,0.556189186,1.903300468,0.168476673,-0.255029407,Control
1431,71,46,0,50,400,1.901536039,0.381396681,0.787431444,-0.861718989,-0.37523079,-0.141445467,-0.119683828,Control
1432,71,46,0,50,400,0.806524913,0.894503479,1.144390848,0.545713468,0.22484043,-0.141445467,-0.119683828,Control
1433,71,46,0,50,400,1.682113343,0.897283201,1.360366284,-1.380464445,0.269762602,-0.141445467,-0.119683828,Control
1434,71,46,0,50,400,-0.586870943,-2.104226291,1.337576213,0.396582321,-0.392242734,-0.141445467,-0.119683828,Control
1435,71,46,0,50,400,-0.900469488,-0.964636997,0.079763305,0.443813944,-0.013669726,-0.141445467,-0.119683828,Control
1436,71,46,0,51,400,-1.062566438,-0.622503897,0.868544096,-0.720338512,-0.224409548,-0.761289746,0.15100733,Control
1437,72,47,0,5,400,1.246902958,1.244110432,-0.157360787,-0.013558315,-0.274742157,-0.761289746,-0.864084514,Control
1438,72,47,0,6,400,1.433352408,0.865308812,1.04872045,0.220003845,0.334384413,-0.761289746,-0.864084514,Control
1439,72,47,0,19,400,0.539936667,0.579869858,-0.821378974,0.228989903,-0.588823155,-0.296406537,-1.067102883,Control
1440,72,47,0,19,400,0.390821928,-0.128056369,-0.108154714,0.188355521,-0.695380852,-0.296406537,-1.067102883,Control
1441,72,47,0,19,400,1.146178983,0.440804654,0.587854747,0.145862253,-0.789460817,-0.296406537,-1.067102883,Control
1442,72,47,0,19,400,-0.084026969,-1.298219976,0.377495204,-1.346938539,0.563059714,-0.296406537,-1.067102883,Control
1443,72,47,0,23,400,0.390821928,0.055611191,-0.769434113,0.442593226,-0.544250859,-0.761289746,-0.864084514,Control
1444,72,47,0,43,400,0.677995352,2.449002363,1.368513138,0.285655913,1.566946769,-0.606328677,-0.931757304,Control
1445,72,47,0,43,400,0.106234125,1.879048808,1.257594064,0.750109685,1.617740581,-0.606328677,-0.931757304,Control
1446,72,47,0,50,400,0.539936667,1.701993928,0.762114916,-0.816792115,1.114457823,-0.761289746,-0.864084514,Control
1447,73,48,0,2,400,1.901536039,0.88011363,0.97841678,0.079343497,-0.090416838,-0.761289746,-0.728738935,Control
1448,73,48,0,6,400,0.926756288,1.066993479,1.40393282,1.392699719,0.493350169,-0.761289746,-0.728738935,Control
1449,73,48,0,19,400,0.390821928,0.565157869,0.180794593,-0.131579053,-0.223849459,-0.296406537,-0.931757304,Control
